cnpj_raiz_8,ano,entidade,origem_universo,pares_pagantes,valor_mides,classificacao_anterior_painel,grupo_conciliacao,classificacao_conciliada,tratamento_dados,n_unidades_moveis_dezembro,n_estruturas_nao_clinicas_dezembro,cnes_dezembro,tipos_cnes_dezembro,municipios_cadastro_dezembro,cnes_com_tipo_clinico_em_algum_mes,inicio_servico_documentado,fundamento,fonte_decisao,fonte_documental_aplicada,referencias_contextuais_nao_automaticamente_anuais,alcance_contexto_original,fonte_cnes_url,fonte_cnes_sha256,competencia_cnes,polo_clinico_anual_recuperado,limite,data_conciliacao
17813026,2019,CISDESTE,original_84,92,7739235.21,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,39,1,7476809 | 7478267 | 7539932 | 7539940 | 7539967 | 7539975 | 7539983 | 7539991 | 7540000 | 7540019 | 7540035 | 7541090 | 7541104 | 7541120 | 7545509 | 7545517 | 7548044 | 7548052 | 7548109 | 7548125 | 7548133 | 7570678 | 7572085 | 7572336 | 7572379 | 7572387 | 7572417 | 7572425 | 7575289 | 7575319 | 7588348 | 7588356 | 7588364 | 7588372 | 7588399 | 7588402 | 7588410 | 7588429 | 7588437 | 7594488,42 | 76,310150 | 310280 | 310460 | 310690 | 310750 | 311330 | 311530 | 312400 | 312420 | 312595 | 312738 | 313670 | 313800 | 313840 | 313860 | 314080 | 314220 | 314390 | 314820 | 315580 | 315590 | 316070 | 316290 | 316570 | 316990 | 317200,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
97550393,2019,CIAS - CONSORCIO INTERMUNICIPAL DE SAUDE,original_84,20,6413633.97,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11636961,2019,CISRUN,original_84,64,2906426.53,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,56,1,5500303 | 6972632 | 7699409 | 7699417 | 7699425 | 7699433 | 7699441 | 7699549 | 7699557 | 7699565 | 7699581 | 7720874 | 7738730 | 7738749 | 7738757 | 7738765 | 7738773 | 7738781 | 7739133 | 7739141 | 7739206 | 7739230 | 7739257 | 7739265 | 7739273 | 7739281 | 7739370 | 7739389 | 7739397 | 7739400 | 7739419 | 7739427 | 7739435 | 7739443 | 7739451 | 7739478 | 7739486 | 7739494 | 7739508 | 7739516 | 7739524 | 7739532 | 7739540 | 7739559 | 7739567 | 7739575 | 7739583 | 7740980 | 9642013 | 9907564 | 9907580 | 9907599 | 9907602 | 9907769 | 9907777 | 9907785 | 9940855,42 | 76,310665 | 310730 | 310825 | 310860 | 311270 | 311880 | 312030 | 312087 | 312430 | 312660 | 312670 | 312733 | 312960 | 313200 | 313210 | 313505 | 313510 | 313520 | 313930 | 314100 | 314200 | 314225 | 314270 | 314290 | 314330 | 314345 | 314545 | 315057 | 315120 | 315213 | 315220 | 315560 | 315700 | 316110 | 316240 | 316270 | 316420 | 316800 | 317080 | 317090 | 317103,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11938399,2019,CISRU-CENTRO SUL,original_84,50,2799134.35,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,23,1,7003102 | 7042353 | 7042361 | 7042388 | 7042396 | 7042477 | 7042485 | 7042493 | 7042507 | 7042515 | 7042523 | 7042531 | 7048718 | 7048726 | 7048742 | 7048750 | 7048769 | 7048777 | 7048785 | 7048793 | 7048815 | 7048904 | 7048912 | 9895884,42 | 76,310210 | 310560 | 310590 | 311320 | 311800 | 311830 | 312390 | 312940 | 313740 | 313910 | 314450 | 314590 | 315080 | 315420 | 315520 | 316250 | 316500 | 316880,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
19455924,2019,CISTRI,original_84,26,2535386.64,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,21,1,9502904 | 9561889 | 9561897 | 9561900 | 9561919 | 9561927 | 9561935 | 9561943 | 9561978 | 9561986 | 9561994 | 9562001 | 9562036 | 9562044 | 9562052 | 9562060 | 9562079 | 9562087 | 9562095 | 9562109 | 9562141 | 9562168,42 | 76,310350 | 311110 | 311260 | 311580 | 311930 | 312480 | 312910 | 313160 | 313420 | 314280 | 314310 | 314500 | 314810 | 315280 | 315980 | 316960 | 317020,,2018-07-03,Historia institucional registra implantacao somente em 3 de julho de 2018 depois de fase de preparacao,evidencias/fontes_conciliacao_2026_09_24.csv#cistri_inicio,https://cistri.saude.mg.gov.br/cistri/historia/,https://cistri.saude.mg.gov.br/cistri/historia/,2014-2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao converter veiculos doados em 2016 em operacao assistencial naquele ano,2026-09-24
01124788,2019,CONSARDOCE,candidata_externa_13,5,1926028.51,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://tcnotas.tce.mg.gov.br/tcjuris/Nota/BuscarArquivo/1751650 | https://portal-antigo.saude.mg.gov.br/resolucoes/story/20387-consorcios-intermunicipais-de-saude-da-macro-leste-participam-de-encontro-promovido-pela-regional-de-valadares,2017,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13220150,2019,CISNORJE,original_84,59,1851075.83,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,36,1,7096313 | 7135017 | 7135343 | 9110763 | 9110771 | 9110798 | 9110801 | 9110828 | 9110836 | 9110844 | 9110852 | 9110860 | 9110879 | 9110887 | 9110895 | 9110909 | 9110917 | 9110925 | 9110933 | 9110941 | 9110968 | 9110984 | 9111018 | 9111026 | 9111034 | 9111042 | 9111050 | 9826718 | 9849548 | 9853219 | 9901493 | 9903682 | 9903690 | 9903704 | 9907807 | 9918620 | 9947752,42 | 76,310090 | 310170 | 310340 | 311230 | 311370 | 311610 | 312160 | 312235 | 312550 | 312560 | 312650 | 313250 | 313270 | 313330 | 313470 | 313580 | 313600 | 313652 | 313700 | 313920 | 314180 | 314430 | 314530 | 314630 | 314850 | 314870 | 315217 | 316710 | 316860 | 316970,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
03869109,2019,CISMMA,candidata_externa_13,6,1470874.15,sem_classificacao_anual_no_painel,demais_sem_destino_clinico_suficientemente_documentado,sem_vinculo_direto_identificado,localizar_prestador_e_vigencia; manter_sem_tempo_clinico,0,0,,,,,,Sem clinica diretamente vinculada recuperada para dezembro; consultar fonte contextual sem retroacao.,CNES_historico_e_contexto_documental,,https://www.manga.mg.gov.br/noticias/cismma-elege-chapa-bienio-2019-2020-e-faz-prestacao-de-contas-do-ultimo-bienio | https://cnes2.datasus.gov.br/Mod_Ambulatorial.asp?VCo_Unidade=3139300077615,2019-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
20101246,2019,CONSURGE,original_84,28,783049.68,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,7498268,81,312770,,2020-12-28,Relatorio estadual de 2021 registra inauguracao em 28 de dezembro de 2020 e distingue a primeira da segunda fase,evidencias/fontes_conciliacao_2026_09_24.csv#consurge_inicio,https://www.saude.mg.gov.br/wp-content/uploads/2021/01/2o-RDQA-2021-Volume-I-CES-7bb.pdf,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Inauguracao no fim do ano nao comprova disponibilidade integral em 2020 nem cobertura da segunda fase,2026-09-24
20433216,2019,CISREUNO,original_84,17,325284.38,sem_classificacao_anual_no_painel,fase_anterior_operacao_samu,pre_operacao_samu_regional,preservar_pagamento_de_fase_pre_operacional,0,1,9187170,81,314800,,2022-10,Portal distingue inicio das atividades em janeiro de 2015 e implantacao oficial em outubro de 2022,evidencias/fontes_conciliacao_2026_09_24.csv#cisreuno_inicio,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/,https://cisreuno.saude.mg.gov.br/cisreuno/institucional/ | https://cisreuno.saude.mg.gov.br/cisreuno/resolucoes/,2015-2016,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. A data de implantacao e posterior a janela; nao prova ausencia de toda atividade administrativa ou outro servico anterior,2026-09-24
20310169,2019,CISTRISUL,original_84,25,165787.55,servico_aeromedico_movel_documentado,movel_regulacao_ou_transporte,servico_aeromedico_movel_documentado,excluir_destino_clinico_fixo,0,0,,,,,,O servico aeromedico com base em Uberaba operou desde 2019; o SAMU terrestre regional so iniciou em dezembro de 2025,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://cistrisul.mg.gov.br/cistrisul-institucional.html,https://cistrisul.mg.gov.br/cistrisul-institucional.html | https://irp.cdn-website.com/28209a80/files/uploaded/003_-_ATA_E_TERMO_POSSE_CISTRISUL_2020_-_20-05-20.pdf,2019-2021,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
23866705,2019,CISVALES,original_84,4,101674.65,implantacao_planejada_operacao_nao_comprovada,demais_sem_destino_clinico_suficientemente_documentado,implantacao_planejada_operacao_nao_comprovada,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,https://www.almg.gov.br/projetos-de-lei/RQC/294/2019,Audiencia de 2019 discute implantacao do SAMU. Nao ha unidade fixa diretamente ligada nos oito dezembros; planejamento nao comprova operacao nem capacidade.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
64486822,2019,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO SAO FRANCISCO,original_84,3,52198.4,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico liga hospital em Moema ao CNPJ em dezembro de 2014-2016 com 26 leitos SUS; portaria corrobora identidade do hospital. Presenca em parte de 2017 nao equivale a dezembro.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2015/prt2139_18_12_2015.html,CNES historico liga hospital em Moema ao CNPJ em dezembro de 2014-2016 com 26 leitos SUS; portaria corrobora identidade do hospital. Presenca em parte de 2017 nao equivale a dezembro.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
31974558,2019,CISAME,original_84,2,25800,rede_indireta_documentada_no_periodo,redes_indiretas_ou_programas,rede_indireta_documentada_no_periodo,excluir_destino_fixo,0,0,,,,,,Edital de 2019 credenciou pessoas fisicas e juridicas para consultas especializadas e exames em 2019-2020; nao fixa um prestador ou destino unico,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://www.ammecimme.org.br/wp-content/uploads/2019/11/Edital-CISAME-01.2019-Credenciamento.pdf,https://www.ammecimme.org.br/wp-content/uploads/2019/11/Edital-CISAME-01.2019-Credenciamento.pdf | https://www.cisame.mg.gov.br/contato/duvidas-frequentes/,2019-2020,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
02287790,2019,CONSORCIO INTERMUNICIPAL DE SAUDE DA REG FRONT ESTADOS DA BA. MG. E ES.,original_84,1,16319.73,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,https://doc.tce.mg.gov.br/Home/ViewDiario/2026_01_28_Diario.pdf,Registro institucional posterior nao prova oferta em 2014-2021; sem vinculo CNES direto nos oito anos.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
00840724,2019,CIS/UBA,original_84,1,6184,historica_sem_polo_documentado,historicas_sem_polo,historica_sem_polo_documentado,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,Existencia institucional e pagamentos historicos nao identificam prestador; sem vinculo CNES direto nos oito anos. Inaptidao cadastral nao prova data de encerramento assistencial.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://sapl.uba.mg.leg.br/media/sapl/public/materialegislativa/1996/11193/projeto_de_lei_055.pdf,https://sapl.uba.mg.leg.br/media/sapl/public/materialegislativa/1996/11193/projeto_de_lei_055.pdf,Existencia institucional e pagamentos historicos nao identificam prestador; sem vinculo CNES direto nos oito anos. Inaptidao cadastral nao prova data de encerramento assistencial.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG1912.dbc,5f579d94f5d00389191753c0f955755bb7723006a0ca2fa2cad709f4b61f4837,201912,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
13985869,2020,CISSUL,original_84,143,8933195.56,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,1,1,7659873 | 9774297,42 | 76,317070,,2015-01-31,Relato institucional retrospectivo identifica inicio da operacao em 31 de janeiro de 2015,evidencias/fontes_conciliacao_2026_09_24.csv#cissul_inicio,https://cissul.saude.mg.gov.br/2025/cissul-samu-celebra-10-anos-e-inicia-novo-ciclo-de-conquistas/,https://www.saude.mg.gov.br/noticias/abertura-de-treinamento-para-samu-acontece-em-varginha/ | https://www.saude.mg.gov.br/wp-content/uploads/2014/11/A_agenda_da_saude_publica_WEB-726.pdf,2014,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao mede continuidade diaria nem prova inexistencia de outras atividades antes dessa data,2026-09-24
17813026,2020,CISDESTE,original_84,94,8563590.33,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,39,1,7476809 | 7478267 | 7539932 | 7539940 | 7539967 | 7539975 | 7539983 | 7539991 | 7540000 | 7540019 | 7540035 | 7541090 | 7541104 | 7541120 | 7545509 | 7545517 | 7548044 | 7548052 | 7548109 | 7548125 | 7548133 | 7570678 | 7572085 | 7572336 | 7572379 | 7572387 | 7572417 | 7572425 | 7575289 | 7575319 | 7588348 | 7588356 | 7588364 | 7588372 | 7588399 | 7588402 | 7588410 | 7588429 | 7588437 | 7594488,42 | 76,310150 | 310280 | 310460 | 310690 | 310750 | 311330 | 311530 | 312400 | 312420 | 312595 | 312738 | 313670 | 313800 | 313840 | 313860 | 314080 | 314220 | 314390 | 314820 | 315580 | 315590 | 316070 | 316290 | 316570 | 316990 | 317200,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
20059618,2020,CIS-URG OESTE,original_84,53,8306741.3,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,samu_regional_documentado,especificacao_movel_com_vigencia_propria,32,1,0269425 | 7997876 | 9317430 | 9317449 | 9323635 | 9323643 | 9323651 | 9323678 | 9323686 | 9323694 | 9323708 | 9337253 | 9337261 | 9337296 | 9337318 | 9337326 | 9337334 | 9337342 | 9337350 | 9337377 | 9337385 | 9337393 | 9337407 | 9337415 | 9337423 | 9337512 | 9337717 | 9337733 | 9337768 | 9337776 | 9346139 | 9346147 | 9346155,42 | 76,310420 | 310510 | 310740 | 311120 | 311200 | 311450 | 311660 | 312230 | 312320 | 312610 | 313220 | 313350 | 313380 | 313720 | 313880 | 314050 | 314520 | 314560 | 314650 | 314710 | 315050 | 315140 | 315990 | 316040,,2017-06-07,Relato institucional distingue criacao em 2014 e inicio dos atendimentos em 7 de junho de 2017,evidencias/fontes_conciliacao_2026_09_24.csv#cisurg_inicio,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/,https://cisurg.oeste.mg.gov.br/07-anos-de-funcionamento-do-samu-gerenciado-pelo-cis-urg-oeste/ | https://cisurg.oeste.mg.gov.br/?gnm_paged=64,2014-2015,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Nao retroagir a expansao territorial de 2022; ano inicial tem disponibilidade parcial,2026-09-24
97550393,2020,CIAS - CONSORCIO INTERMUNICIPAL DE SAUDE,original_84,19,7822821.05,sem_evidencia_suficiente_de_polo_no_ano,demais_sem_destino_clinico_suficientemente_documentado,sem_evidencia_suficiente_de_polo_no_ano,excluir_da_especificacao_de_destino_fixo,0,0,,,,,,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,outputs/decisoes_documentais_91_entidades_ano.csv; evidencias/decisoes_sete_entidades_2026_09_10.csv,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,https://dom.santaluzia.mg.gov.br/?mec-events=termo-de-ajuste-de-contas-6,CNES historico: hospital-dia em Santa Luzia em dezembro de 2014 e janeiro de 2015. Termo assinado em 2024 refere explicitamente regulacao SAMU em 2021-2022; nao identifica hospital ou bases anuais.,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
20101246,2020,CONSURGE,original_84,31,6605776.4,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,inicio_samu_durante_ano,especificacao_movel_com_vigencia_propria,0,1,7498268,81,312770,,2020-12-28,Relatorio estadual de 2021 registra inauguracao em 28 de dezembro de 2020 e distingue a primeira da segunda fase,evidencias/fontes_conciliacao_2026_09_24.csv#consurge_inicio,https://www.saude.mg.gov.br/wp-content/uploads/2021/01/2o-RDQA-2021-Volume-I-CES-7bb.pdf,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado. Inauguracao no fim do ano nao comprova disponibilidade integral em 2020 nem cobertura da segunda fase,2026-09-24
11636961,2020,CISRUN,original_84,71,4294998.58,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,56,1,5500303 | 6972632 | 7699409 | 7699417 | 7699425 | 7699433 | 7699441 | 7699549 | 7699557 | 7699565 | 7699581 | 7720874 | 7738730 | 7738749 | 7738757 | 7738765 | 7738773 | 7738781 | 7739133 | 7739141 | 7739206 | 7739230 | 7739257 | 7739265 | 7739273 | 7739281 | 7739370 | 7739389 | 7739397 | 7739400 | 7739419 | 7739427 | 7739435 | 7739443 | 7739451 | 7739478 | 7739486 | 7739494 | 7739508 | 7739516 | 7739524 | 7739532 | 7739540 | 7739559 | 7739567 | 7739575 | 7739583 | 7740980 | 9642013 | 9907564 | 9907580 | 9907599 | 9907602 | 9907769 | 9907777 | 9907785 | 9940855,42 | 76,310665 | 310730 | 310825 | 310860 | 311270 | 311880 | 312030 | 312087 | 312430 | 312660 | 312670 | 312733 | 312960 | 313200 | 313210 | 313505 | 313510 | 313520 | 313930 | 314100 | 314200 | 314225 | 314270 | 314290 | 314330 | 314345 | 314545 | 315057 | 315120 | 315213 | 315220 | 315560 | 315700 | 316110 | 316240 | 316270 | 316420 | 316800 | 317080 | 317090 | 317103,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
11938399,2020,CISRU-CENTRO SUL,original_84,50,2924667.65,sem_classificacao_anual_no_painel,movel_regulacao_ou_transporte,oferta_movel_cadastrada,especificacao_movel; nao_usar_central_como_clinica,23,1,7003102 | 7042353 | 7042361 | 7042388 | 7042396 | 7042477 | 7042485 | 7042493 | 7042507 | 7042515 | 7042523 | 7042531 | 7048718 | 7048726 | 7048742 | 7048750 | 7048769 | 7048777 | 7048785 | 7048793 | 7048815 | 7048904 | 7048912 | 9895884,42 | 76,310210 | 310560 | 310590 | 311320 | 311800 | 311830 | 312390 | 312940 | 313740 | 313910 | 314450 | 314590 | 315080 | 315420 | 315520 | 316250 | 316500 | 316880,,,Ha unidades moveis diretamente vinculadas na competencia de dezembro.,CNES_ST_dezembro,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/CNES/200508_/Dados/ST/STMG2012.dbc,df4f19cf7d33ebf4599d1567fa724e14e8284b326f3e6fa86b371055c6882dd8,202012,FALSE,CNES direto por CNPJ em dezembro; ausencia nao prova inexistencia de atendimento terceirizado.,2026-09-24
